time,x_force,y_force,z_force,x_torque,y_torque,z_torque
0.4214608669281006,1.4372389296425234,2.831222441491751,-4.715425867285615,-0.11406805289686121,0.008401637249527978,-0.24904677931901834
0.4313929080963135,1.634612486980585,2.856453108259673,-4.623824262180727,-0.11605365399360468,0.01211648734258988,-0.25235992426760234
0.4413790702819824,1.658476058532698,2.6970823262229624,-4.554005212875648,-0.11447749330353896,0.011886069347734817,-0.24949331532589114
0.4514040946960449,1.9147937398436052,2.630046163738743,-4.4902266445113606,-0.1112420217107386,0.016019806491263944,-0.24213153019957134
0.4593806266784668,1.8853472146372092,2.966796227659515,-4.499182395303836,-0.11871788421467062,0.016592356958280246,-0.24854185852918248
0.46739912033081055,1.6227716993172459,2.878139558813918,-4.455688035088729,-0.11634801855873542,0.011988361813088284,-0.2412545726917139
0.47733187675476074,1.4334736571871003,2.822407650838393,-4.661236476448715,-0.11442631073273692,0.012157452122492182,-0.25082625045925727
0.48534250259399414,1.5655996241884833,2.8032000033681475,-4.785609278321895,-0.1136465333416232,0.011622085656770743,-0.24491393129925926
0.4933815002441406,1.7629781281339874,2.915214718845686,-4.479214262932766,-0.11879768037705518,0.012001847377856631,-0.2446347119553194
0.5033862590789795,1.9834794866503644,2.6915676634699706,-4.617649174110998,-0.1124646170822548,0.02221760564911676,-0.24305584784892614
0.5134508609771729,1.5914346773789516,2.8373482434322885,-4.6312312842485905,-0.11550636790584229,0.012672360223756436,-0.2475949242436884
0.5234019756317139,1.5865068504524011,2.8210987830639698,-4.5815155050403185,-0.11412981240694273,0.011785155254855524,-0.24241107413899682
0.5333991050720215,1.239320115616313,2.6376338420837535,-4.666218415723023,-0.11347862921975486,0.005388129734498732,-0.23999838880945307
0.5413477420806885,1.3942660300951162,2.39807475864699,-4.748396722803463,-0.10583745223150715,0.006388988148992732,-0.24604708096071934
0.5514202117919922,1.7489417823442395,2.7718190346546385,-4.273058969939583,-0.11419952193574918,0.015765560933969074,-0.24585928672448246
0.5614058971405029,1.6629212542658949,2.935216807583087,-4.584455686624759,-0.11689209166954657,0.015480918615562089,-0.24940109915645178
0.5694100856781006,1.5713112161627367,2.924222660381881,-4.536046173864974,-0.1161983240651255,0.011434772737255915,-0.24832404751065465
0.579413652420044,1.6541663850022505,2.5934016321029225,-4.608628556345374,-0.11004833456320744,0.012568980711296933,-0.24148602872563335
0.589428186416626,1.438526287759455,2.473994566352588,-4.767186972644838,-0.10760644686019659,0.005921456269525024,-0.24272246608152445
0.5994179248809814,1.5016800094328209,2.6312777476488463,-4.698779937807826,-0.11254017253817929,0.00949613505731958,-0.24407120512751337
0.6093828678131104,1.741188596646683,2.706482004660469,-4.5567555605813395,-0.11465783251973576,0.01187969231159853,-0.2481691553129314
0.6174604892730713,1.5589766617087604,2.802737365485544,-4.614386958241652,-0.1167062823073905,0.012888675861494534,-0.24478281960674322
0.6254982948303223,1.4096260527540436,2.644834039398133,-4.56545488870381,-0.11016667654821505,0.00989917999952248,-0.23551890989486962
0.6354188919067383,1.8012936438344804,2.9323444342520175,-4.492779739945075,-0.11589409695941927,0.014629227308359813,-0.24865641484703432
0.6453816890716553,1.388760653667458,2.7868872218487266,-4.628683905395577,-0.11431600889398993,0.00870131695407571,-0.24071189180297936
0.6553888320922852,1.8181657782716354,2.633528963381924,-4.6691289193657735,-0.11112522297035098,0.013895342086156783,-0.23764319501991787
0.6633877754211426,1.698479925467392,2.7929110543618516,-4.627045207378705,-0.1136214871813559,0.011944602084584775,-0.24242433198963825
0.6714231967926025,2.0243893115711837,2.9330688757506453,-4.446039428504936,-0.11468142789623535,0.023321631413147175,-0.25371052319577525
0.681372880935669,1.5941728972022207,2.9185224775091423,-4.701842379501654,-0.11586777669980151,0.010465285066285577,-0.24147557050260862
0.6893203258514404,1.6654863078661564,2.557463637009343,-4.613616596702249,-0.10879451071781894,0.01342325079149862,-0.24339146185315644
0.6994507312774658,1.4729831975571503,2.6904495248709814,-4.6479879980201195,-0.11083501584089535,0.00970384402718028,-0.2412977314609454
0.7093987464904785,1.9538170332674187,2.5775511736553693,-4.498901951578274,-0.10760133752746098,0.02151581024909466,-0.2474436544344444
0.7194182872772217,1.5792393330431491,2.8169240414169394,-4.530900948175366,-0.1148258304458412,0.011135001050294533,-0.24529070680639825
0.7293646335601807,1.4660087241727715,2.757964369915055,-4.5140668604769205,-0.114932634848788,0.010250090795480848,-0.25121106292526685
0.7373907566070557,1.8669639478391273,2.7815266739689313,-4.296940227710626,-0.11478081028828602,0.017168584164917934,-0.24679559236068938
0.7474961280822754,1.5892473643665834,2.577087647017311,-4.546327501058587,-0.10745486952609853,0.013289950496615905,-0.24621412666090653
0.7554879188537598,2.0778606820138377,2.7857310342916413,-4.424149023373413,-0.11668037530991629,0.021718880731207584,-0.25001053898634107
0.7654087543487549,1.5892036726790617,2.6127059846279828,-4.6175597907919235,-0.10926074164156989,0.012901377754490158,-0.24326488030992666
0.7754294872283936,1.6369752971241576,2.840240988871286,-4.530815722535112,-0.114672731163483,0.01250192782180677,-0.2451714397152909
0.7854123115539551,1.1670599648002897,2.5383298088066106,-4.602599741584907,-0.10782832493471868,0.004115530820315342,-0.24872414135834273
0.7935287952423096,1.3667309963209004,2.812943679496061,-4.592003782126859,-0.11321020845286449,0.0034506110374494183,-0.23767944590140633
0.8014354705810547,1.1774542104855665,2.8576873029684386,-4.556811230241088,-0.11567434593589537,0.004911691722000709,-0.2322318613901793
0.811436653137207,1.9578151857539643,3.1117617120684904,-4.370075705474967,-0.12313125142208343,0.01794854793970092,-0.24332795196792448
0.8213837146759033,1.5578351205165508,2.882435088149915,-4.572236516955817,-0.11879820417470019,0.010382925816905432,-0.24548906307537202
0.8313755989074707,1.8812191233536077,2.991446055871296,-4.37472569790006,-0.12022087461130801,0.016859768473398082,-0.24107477370728317
0.8393299579620361,1.6814671706708462,2.8328573467331037,-4.634283549720111,-0.1171237557146426,0.013822648755958476,-0.24681801133885226
0.849433422088623,1.8697980600196416,2.6487377844718196,-4.4625927075981355,-0.11223379563491828,0.018315109741085737,-0.2418406313968982
0.8594319820404053,1.6855089315500738,2.7442652180708755,-4.356373852610241,-0.1144908391880932,0.010991016308786478,-0.2404607512090142
0.867429256439209,1.8349991436561004,2.725154790544999,-4.598762928653783,-0.11549801921934283,0.019092661639566466,-0.25313050722845243
0.8774228096008301,1.6920045562543236,2.767247229877515,-4.5564575456411305,-0.1127641244297671,0.01592659334531866,-0.23790385676267473
0.8873636722564697,1.7717416365614542,2.638072188201113,-4.499781378174182,-0.11076652927696409,0.016554517116286263,-0.2414578747348428
0.8973884582519531,1.8225699514616014,2.961860558074381,-4.473234647365327,-0.11754275752287806,0.01739836296469042,-0.24668678910359668
0.9073703289031982,1.9483375389516064,2.8164627837003193,-4.4680828018897545,-0.11490945060830687,0.019075889135867302,-0.24419814838252762
0.9173741340637207,1.5781934022432105,2.5600145703273083,-4.601607688325991,-0.10896092960419392,0.013215114426105555,-0.24626078428281067
0.9273550510406494,1.6752073552020095,2.694701307143911,-4.374415307137304,-0.11392086179533216,0.0173193339300229,-0.24539210931377903
0.9353635311126709,1.758861339979997,2.731119266589066,-4.419091802144015,-0.11376005944927772,0.01422568561911532,-0.24337866901051247
0.9454774856567383,1.7987932640911046,2.84256583535097,-4.3244008117173935,-0.11470372256584385,0.016154758945276484,-0.2438769589423558
0.9534382820129395,1.7647617054712954,2.6701045142749833,-4.420690966523662,-0.11030724732182216,0.015501914783882041,-0.2532415600283134
0.9633796215057373,2.3221936559985807,2.7635641825783,-4.436792870061376,-0.11587669055444427,0.028469245511860992,-0.2493362395410388
0.9714734554290771,1.8386147302315443,2.6394579252308676,-4.4814585057547145,-0.10844661300153753,0.015515706476392827,-0.24483958066458034
0.9814791679382324,1.8552364975537354,2.9049475301242382,-4.495451222161813,-0.11613044958656633,0.0171993132396683,-0.24769766050444209
0.9913978576660156,1.6421145267105361,2.5371526662974757,-4.647153094435262,-0.11041526488025925,0.013923837111579468,-0.2384231640469524
1.0014479160308838,1.9092534534544434,2.7497166311494015,-4.452714056571787,-0.11664207497508926,0.021058086360810732,-0.24326714025669513
1.0114588737487793,1.5548495721338884,2.5614033941649947,-4.6119228153896,-0.10774052514055328,0.011260576455350403,-0.24395204385748276
1.019439935684204,1.3855004304259495,2.401021513483134,-4.681189267079153,-0.10550469769481775,0.007916795200135524,-0.24623345486040493
1.029456615447998,1.7349966169059952,2.6847726128427456,-4.517399618124299,-0.11106442216639809,0.017453007783746238,-0.24607183000937405
1.039421796798706,1.969526569381077,2.6237333762638397,-4.55668833263444,-0.11024658838639231,0.020846552576218296,-0.24476797685778215
1.0494282245635986,1.5953882285383978,2.648487171724617,-4.5366051498546405,-0.11272421688602137,0.011145444533107611,-0.24414356006834473
1.0593345165252686,2.0027538172873967,2.6690644491160556,-4.53029958641202,-0.1145525149335652,0.02497602203866255,-0.25302812709084327
1.0674397945404053,1.8424474895881646,2.707615825672454,-4.5185074645958405,-0.11321530848869081,0.019573205852053802,-0.24828194158850167
1.0774483680725098,1.9705127097054007,2.6314896545009256,-4.701095007500665,-0.11336203227503658,0.021715173067510803,-0.2457635000476462
1.087381362915039,1.3756263921669267,2.6573320900940804,-4.5239661378937175,-0.10910606383936712,0.007356091522001116,-0.23938559209176216
1.095451831817627,1.8271574692977033,2.631985564632123,-4.53072815147869,-0.11391342648972265,0.016381070977434818,-0.2501103269364698
1.1053917407989502,1.5221942921784195,2.644158494727005,-4.629480491884174,-0.10816601134245189,0.011195836469406866,-0.24094564728214227
1.1153371334075928,1.8109056708122862,2.6013694758146997,-4.692438616013359,-0.1094392421006042,0.015441007425614748,-0.2469635920439547
1.1233887672424316,1.69305428402975,2.7596983839493245,-4.506411650885628,-0.11132126747793879,0.01562746417740982,-0.24698627348518262
1.1314313411712646,1.5950602861049155,2.856801632634917,-4.48439249013496,-0.11504734676111922,0.012909380335751081,-0.24337466488382034
1.1393616199493408,1.472228776918097,2.6787702218276284,-4.688161956565044,-0.11108552913953627,0.009995436489828593,-0.24487759117425434
1.147376298904419,1.9849516042688187,2.846427765758007,-4.595597645685732,-0.11571717233663509,0.018590782082678906,-0.2508705068326089
1.1573820114135742,1.7126127763387597,2.6567303560002533,-4.582014026561208,-0.11146703613096731,0.01476476205848599,-0.24063853286905973
1.1674036979675293,1.4409252672721073,2.697651636413597,-4.6168103656493145,-0.11259029487278506,0.010335522153685208,-0.24822817084387966
1.1773955821990967,1.779419262088003,2.5530499022156703,-4.548828481712395,-0.11211949925072111,0.015589122739797992,-0.2529418110840211
1.187441349029541,1.5317959948259128,2.5060859951833407,-4.487180029811406,-0.10835205768662473,0.010646155938276627,-0.24613304096345795
1.197397232055664,1.6545353772635802,2.649167335361362,-4.570546215719663,-0.11194606552297821,0.013231286818432301,-0.24261874772115954
1.2074644565582275,1.577407490497255,2.6767241915736473,-4.688910847108659,-0.11250955932289705,0.01300062285230409,-0.24667330706758764
1.2173612117767334,1.7781339667739509,2.649369123406719,-4.48914085023779,-0.11211522198187608,0.015837894851142998,-0.2460707745022906
1.2274243831634521,1.6810909943750714,2.7058541579584148,-4.737606857088752,-0.11374308832710103,0.013095418073929223,-0.24436296869135662
1.2374591827392578,1.6373493377417263,2.822869633347815,-4.515864660474939,-0.11483537667404843,0.013254312901799558,-0.24722118972704007
1.247408390045166,1.493456353868906,2.804664051008949,-4.348227916581801,-0.11188099147365081,0.00932096277570836,-0.24849930843153026
1.2574238777160645,1.5259256862203132,2.796792426030878,-4.683856187349889,-0.11184408570156087,0.008802274396908925,-0.24611157926206262
1.2673792839050293,1.72145816681445,2.7137135650908255,-4.6214018521179785,-0.1119454502771094,0.016721104424116454,-0.24628526314325538
1.2754807472229004,1.8285656309918379,2.7707050260443515,-4.678026119065233,-0.1149053564388714,0.018366601520269636,-0.24510650207044898
1.2834036350250244,1.6612051044967582,2.488462355823381,-4.656271285997017,-0.10668148519742805,0.013219052921963088,-0.24060764248706284
1.2915141582489014,1.437747118187632,2.7964945540516704,-4.6749121200298145,-0.1168758092278785,0.009748000785227006,-0.2502457642110845
1.3014342784881592,1.5424367428167978,2.7069819186744315,-4.78307715068606,-0.11439154728205397,0.01343277086880108,-0.24354728051541788
1.3113749027252197,1.3683239243072234,2.706731853251486,-4.64762373787873,-0.11171730384259862,0.005479473586618083,-0.23669206910716686
1.3214354515075684,1.5541962338179378,2.7758684500842485,-4.718606515095438,-0.11454637026637966,0.010645894960198075,-0.23955635209364556
1.3313899040222168,1.5316443509861213,2.5958882520873896,-4.607682399705774,-0.10874521351921705,0.014304719984030483,-0.25061211369095987
1.3393871784210205,1.4620647223282153,2.945534783094795,-4.493025062343766,-0.1165335177458361,0.00996128117137263,-0.24371730665559602
1.3494853973388672,1.5578659870534475,2.8883187740435523,-4.8752373560892135,-0.11938699439024343,0.014302864578224724,-0.2432647264454064
1.3594188690185547,1.3823955767436131,2.5668523732280675,-4.653940982804345,-0.11245946695559446,0.0050352825031732456,-0.2456262554682612
1.3694090843200684,1.4676621595993293,2.493070206832258,-4.755921162435696,-0.10788193875505875,0.007937128344772823,-0.24882812584934433
1.3774242401123047,1.3802975707394414,2.665074040802086,-4.710881531850034,-0.10715492366133188,0.009642159140854973,-0.24195341052540945
1.385432481765747,1.5076006392310526,2.9349515592308286,-4.683801035018058,-0.11654200123097752,0.0074916423217254195,-0.2525552343215663
1.3934342861175537,1.4794104468198528,2.7459917335417066,-4.685299079533343,-0.11413722534181381,0.008625850713927526,-0.24569859618210552
1.401402473449707,1.7278067136922124,2.6234079196884172,-4.76265932168155,-0.1128557346306777,0.018960460606900226,-0.24781621417901978
1.4094018936157227,1.2124893969669865,2.6413717779177794,-4.567216447104262,-0.1124844558098651,0.005898225054182186,-0.2452285941627435
1.4193987846374512,1.8053636398581845,2.6574940538617002,-4.679443593483358,-0.10931348585971064,0.01641936385907499,-0.2450254466134365
1.4272940158843994,1.8213075759020416,3.0410141540996327,-4.809846669780137,-0.12104763413067457,0.016652909924840975,-0.24254464001345305
1.4353954792022705,1.4157016769451993,2.4181143696479497,-4.548835528151712,-0.10988488844432209,0.0049141611820974936,-0.24059813326775073
1.4434113502502441,1.5584318416712022,2.756183021495186,-4.559093900641341,-0.1143979667253653,0.00962337944652796,-0.24409335697245738
1.4513981342315674,1.5980910436388098,2.7020593283646663,-4.592641273143578,-0.11409149620766995,0.010278310196821528,-0.2487688317559381
1.4613673686981201,1.5375862503731526,2.692541031192313,-4.699617298123028,-0.11449587010701938,0.011335020816763866,-0.24349887616673643
1.4714245796203613,1.3782348816773582,2.8367285046724264,-4.432030027994866,-0.11509780205407963,0.006895588918179022,-0.24152130459198623
1.4794116020202637,1.306892320170263,2.5879005843032656,-4.449615739739072,-0.1108427188130992,0.008349053662159368,-0.2384650858989899
1.489412784576416,1.379575599375019,2.7124058117768834,-4.6266129632154795,-0.11123905240177352,0.003583582085581772,-0.23795772329943607
1.4974260330200195,1.8338993288695116,2.660206058854401,-4.7958041731601195,-0.1108681460047919,0.01608243650968516,-0.24497611254113708
1.5074090957641602,1.5481160228403377,2.56898063059855,-4.697394098452797,-0.10952464324985554,0.011333919254423501,-0.2409697448343373
1.5174827575683594,1.4230687280584953,2.5442873371212142,-4.594324504773945,-0.10984747286633635,0.008098374703323308,-0.24689532262846484
1.5273792743682861,1.7644613701702407,2.726092132062001,-4.519488480778299,-0.11243045024763475,0.015725085178885913,-0.24782186178171434
1.537369966506958,1.5524587943211068,2.6356863850822383,-4.6108699014094805,-0.11387978706668464,0.014076418285108142,-0.24722112209537278
1.5474576950073242,1.2178787359687433,2.8396448056184185,-4.454367882348451,-0.11654060716246446,0.006162016673837348,-0.23875014480415802
1.5574071407318115,1.3178528006292485,2.5633712064405905,-4.796732703913114,-0.1079832229223184,0.007290537244447055,-0.24136913314151195
1.5673682689666748,1.73311607266853,2.7365398527045284,-4.727836736189466,-0.11551473156396513,0.013590021219385007,-0.23989479025892976
1.5754239559173584,1.3996022302152913,2.946591471001995,-4.6151303015396214,-0.11942605115672493,0.006365845230458243,-0.24324063385736516
1.5834059715270996,1.5846228272810428,3.075897508137184,-4.521589697161091,-0.12140719192109019,0.009362251204993167,-0.2395100058043342
1.5935661792755127,1.8745134963779893,2.684064389357421,-4.7154314915722715,-0.11284029061646239,0.01772413941739872,-0.24691945801194948
1.6013929843902588,1.5478980116929932,2.8402608356901897,-4.703507844824124,-0.11732948643118016,0.014786858277845882,-0.2440922628827813
1.6113862991333008,1.7024624899699023,2.555912859669684,-4.739102687397673,-0.10646657830017038,0.016201430879005822,-0.24053049795333775
1.62142014503479,1.643943505598531,2.7741276343197447,-4.604088428179869,-0.11353427645846319,0.011388622469487011,-0.24790325304435296
1.6313695907592773,1.5538020687663547,2.807047305409275,-4.530168041937881,-0.11691425764756667,0.013506234718433478,-0.2469299463648332
1.6393983364105225,1.9516879017286657,3.1115222209538027,-4.426356259819132,-0.12322568391530882,0.020804649518817935,-0.2510813610126434
1.6493666172027588,1.8596846003895655,2.8934512747650794,-4.567060216332091,-0.11723622628347002,0.016902685029385484,-0.24619310404814804
1.6594696044921875,1.6675439005120163,2.5271973155180842,-4.6519089067008865,-0.10791279516494601,0.014519562131666401,-0.24724814550032762
1.6694490909576416,1.5187428819021989,2.728629475698826,-4.758742508705384,-0.11168218060717927,0.011565884889778832,-0.24754195585454597
1.6773724555969238,1.5784988074876025,2.6048488049944605,-4.669171574584091,-0.11216173121536195,0.012480229955029721,-0.2420420844959226
1.6873667240142822,1.4061655476996953,2.5555917713709704,-4.709749435870775,-0.10833162140419612,0.005182705150588174,-0.24068789444488478
1.6973557472229004,1.6056665877042637,2.9722965735649596,-4.577139715604825,-0.11842380096061209,0.014250552756300175,-0.24160233458938737
1.7053663730621338,1.7467122815056881,2.6030028766604714,-4.682545996228397,-0.10984570827383568,0.015874387651757586,-0.242038995169423
1.7133989334106445,1.3038753817298483,2.6189865779174073,-4.755322243832885,-0.1115894509640184,0.004773541855780406,-0.23721865687612084
1.7233753204345703,1.355441242910456,2.4845391656852622,-4.604938442109612,-0.10642435305612151,0.005459080419835704,-0.24553281505956712
1.73344087600708,1.5343528178581318,2.5676866586350444,-4.600705662207325,-0.10959239179517352,0.009479285026830995,-0.24885170420761016
1.7414355278015137,1.806902407968433,3.1248926745836543,-4.553619139600572,-0.12202009306548815,0.015587797116996031,-0.2505646108176514
1.7514262199401855,1.4437404472005857,2.7872726220674733,-4.5967004953141855,-0.11447214257859199,0.006837132502870663,-0.24937487433997665
1.7594139575958252,1.97456661491526,2.713047961240098,-4.547178350817469,-0.11431384813448592,0.020550736078221762,-0.24392476759652257
1.7694182395935059,1.3910551645939764,2.5358657192624063,-4.5811631022042905,-0.1110648716869223,0.008125137580373044,-0.2464394030930974
1.7794089317321777,2.0158161771692154,2.6766108097338437,-4.51500967300989,-0.11453826235979857,0.017991935609858744,-0.24636552446910448
1.7893402576446533,1.6418803644493427,2.5862449161064736,-4.783588996139651,-0.1087870458428518,0.014196997974475057,-0.24536410013208712
1.7993638515472412,1.7764668000267558,2.733368321232967,-4.608249742966985,-0.11155505854105444,0.015137387918542152,-0.24459800992675385
1.8093900680541992,1.352799663387528,2.588051505422566,-4.435877144881613,-0.11251918637405683,0.004919557497402733,-0.24956912746969548
1.8193986415863037,1.7803145506069178,2.8217771045905184,-4.5234142542183005,-0.11763608006979064,0.01692930881518559,-0.2428776543443029
1.8274235725402832,2.154412916209322,3.1171182867389406,-4.612860552729096,-0.12286720931118054,0.02037787290828219,-0.25126440360931196
1.8373661041259766,1.471290616855848,2.6237498023374624,-4.6230011140477885,-0.10818762752359189,0.005847343007067487,-0.24224772536037129
1.847386121749878,1.478619245792662,2.5348482345816317,-4.57815623714401,-0.10652264554893116,0.007645478465246164,-0.2436919594426651
1.8574087619781494,1.5526068033437055,2.508062361451451,-4.6585940142108,-0.10805068797206348,0.015512862813920513,-0.24188144706948034
1.8653810024261475,1.3673610499375368,2.4750098336804536,-4.6019155052121326,-0.10667102996614135,0.005600021379842757,-0.24158823544990948
1.8734335899353027,1.5761759056887656,2.8552810739076526,-4.534009147644298,-0.1159699077039692,0.009235478980630854,-0.2492538452679318
1.8833940029144287,1.5853019930287613,2.8547330159878648,-4.470803110575437,-0.11518663296037499,0.01353188057062762,-0.24470187679374353
1.8934299945831299,1.7940088100476128,2.837580095923131,-4.686701220587525,-0.11457630435590098,0.01766868269020697,-0.24281969098049824
1.901397943496704,1.5009527928561723,2.308358021512644,-4.707822126657473,-0.10343831161946986,0.010212909244675557,-0.23638142460222553
1.9113671779632568,1.612791958734266,2.672377115672584,-4.802052193927901,-0.10942461722997603,0.014851183765356189,-0.2461988631943955
1.9213981628417969,1.7913375674697771,2.3920806265672816,-4.776392438379238,-0.10326910847038563,0.014555713500324991,-0.2412036779480102
1.9314301013946533,1.6678333801457557,2.5346473813285613,-4.818644861259746,-0.10874254063575724,0.016020555262043126,-0.2426383144515039
1.941377878189087,1.6061544363147982,2.519240276510778,-4.810241256068912,-0.10734783821121756,0.014610151055005877,-0.24297941436092826
1.951380968093872,1.4255687632464324,2.3048365385705973,-4.797125638716054,-0.10186668251819711,0.008361925660050914,-0.24257094440293936
1.9614691734313965,1.6305822690632652,2.7986750707735837,-4.741538448260598,-0.11493831180609715,0.011659730009252129,-0.25109733997280853
1.9714760780334473,1.7776502707604107,2.7572192351072444,-4.758190799641883,-0.11493710893669477,0.016745678380354796,-0.2429419953499204
1.9814279079437256,1.6128748997495919,2.6664375266786746,-4.7053602620502275,-0.10968308277461548,0.013298533130494231,-0.2478824660511185
1.9913809299468994,1.6696353366601315,2.6425630391767205,-4.635570181212168,-0.11287432423604438,0.013465137961372255,-0.24267286768593058
2.0014328956604004,1.6679189417319926,2.4747802229799003,-4.6131839823709315,-0.10749264619809225,0.016406475134862517,-0.24279482911902805
2.0113234519958496,1.431785541277657,2.2488480202033303,-4.779004470235909,-0.10210905372102876,0.010706862367866325,-0.24701711493216755
2.0194737911224365,1.6142310274740486,2.5222527458624446,-4.866977715634642,-0.1073831041694611,0.013932285968386653,-0.24031573528669403
