time,x_force,y_force,z_force,x_torque,y_torque,z_torque,x_pos,y_pos,z_pos,x_rot,y_rot,z_rot
0.3738267421722412,2.5728389198586123,1.1460135059711039,-11.616403944092054,-0.03787987982631162,0.026667739401179797,0.001210592043809063,-0.5404322027339192,-0.2860580500516957,0.23274214461922127,-0.007745101808123157,3.022924728255718,0.025034882117994522
0.383852481842041,3.492722196028749,1.2615935006441852,-11.868867156776291,-0.03349683775808541,0.030975313316759723,-0.0007722043603969999,-0.5404611812862569,-0.28603186302280953,0.23271755755803267,-0.007705263032987479,3.0228991819913,0.025104271137496918
0.393779993057251,2.43886817477333,0.7346318766079304,-11.892553670191703,-0.03667183143782296,0.016601209666465663,0.0011374301216593493,-0.5404456685833813,-0.28606797385244126,0.2326901687669301,-0.007706551127286027,3.0228446519360626,0.025056366195991032
0.40175604820251465,2.784265457145392,1.205080698839506,-11.776902470778804,-0.04461376856843506,0.03453545665424458,-0.005592003807956582,-0.5404574619075897,-0.28603693367149285,0.23266139057796215,-0.007752661836481563,3.0227855062764024,0.025125955434198412
0.40984439849853516,3.231395823207934,0.9405715694199601,-12.10487298452664,-0.03315939722970104,0.03365653763822276,0.00038058574660376505,-0.5404599499964994,-0.28603328752699114,0.23266787783630793,-0.007612033888615251,3.022805627555049,0.025067557595342713
0.41782474517822266,2.958684270994616,0.9433294749695305,-11.983086198918636,-0.03720277237349371,0.033150009506027436,0.0028570814085367956,-0.5404233074815489,-0.28604671325344233,0.23265736478872379,-0.007762289478961247,3.0227865051983027,0.025108282086593426
0.42586445808410645,2.8086425154404155,0.9015883575692798,-11.712393294516898,-0.035525197379737694,0.03501412165732961,0.003640271729435266,-0.5404447088064269,-0.28604931099238357,0.23266320544834335,-0.007747476919362091,3.0228598017771717,0.024973983466014368
0.4338264465332031,2.523702303155613,0.8376703352583577,-11.676783872136816,-0.03130643463448038,0.02343514278056668,0.005129286776633336,-0.540434461187749,-0.2860516605476887,0.23268987683986112,-0.007747701308979363,3.0228771510038293,0.024930698828509065
0.44190239906311035,2.848815269784009,0.9275074154548265,-11.751768070077633,-0.03176869225953559,0.027980141697626682,0.0024717039597174236,-0.5404310142355634,-0.2860509549598774,0.23264619479652598,-0.007776994430556183,3.022836863441518,0.024972730707537694
0.4498460292816162,2.6527610482056776,1.0625928052712266,-11.719836835690622,-0.033820057745304034,0.025129322741571262,0.001419440839841011,-0.540444861783674,-0.2860736909038684,0.2326970113071444,-0.007807030496186058,3.022957118646934,0.024876583316373175
0.45983195304870605,2.9633944662543694,0.978168844724884,-11.65538080522137,-0.036934458463609036,0.031823005956719,0.0018911572303357844,-0.5404285237248978,-0.2860741462696109,0.23270305130691432,-0.007833039665624852,3.0229774320530396,0.024751645084714145
