time,x_force,y_force,z_force,x_torque,y_torque,z_torque,x_pos,y_pos,z_pos,x_rot,y_rot,z_rot
0.3394944667816162,-0.46138460077083904,-0.6893481972199643,-22.8742255168516,0.0005812864008116037,0.04255653145732268,-0.038538952067298286,-0.6771853634597145,0.0031189456150054503,0.26597140502162003,-3.0284346009508026e-05,3.1414415990943643,-5.67003826589948e-05
0.3494601249694824,0.9000019694268272,-0.4966473940804867,-23.624138991866154,0.008665996311229449,0.005784148283603122,-0.04973957356364541,-0.6771824715745592,0.0031278328014591947,0.2659836490944655,4.4752659720424314e-05,3.1414488468444075,-6.804967514447902e-05
0.35945653915405273,-1.005521175466021,-0.034049394830646604,-23.530402873712195,0.03357677970963641,0.07774513884936346,-0.04378370013659525,-0.6771946793115505,0.0031675805945991188,0.2659680695719897,0.0001630687314126284,3.1414351628368586,-2.5815442165694103e-05
0.3694624900817871,-1.633592249853109,-0.5491632720112324,-23.801058351398108,0.007519720885916281,0.09523597993097531,-0.040278237661291606,-0.6771922406018251,0.0030990289917774963,0.26588524637980304,-6.351080151741146e-05,3.1413313020651277,-0.00011244597871535469
0.3795020580291748,0.19273826247040982,-0.9894558129298209,-24.145658657564145,-0.010336594836792447,0.025833461164489605,-0.04785716545869549,-0.6771865138094985,0.00310031030286876,0.26587643733282823,-0.00010846218756113545,3.1413121378459126,-0.00012557279873493346
0.38945436477661133,0.402798701170031,-0.6734084613257751,-24.35846530892154,0.015530498182877533,0.011535166234134702,-0.03910117610094213,-0.6771829598591758,0.0031235753104765893,0.2658886312702061,2.561362537346371e-05,3.1413245753616135,-9.47781049967082e-05
0.39742326736450195,-0.32888628463736796,-0.3244831154580334,-24.117816169031656,0.026441896757415026,0.0528602476921107,-0.042385577530425496,-0.6772021794574243,0.003138824653625734,0.2659102992713138,6.976273968555169e-05,3.1415003347677644,-3.166478397546663e-05
0.407407283782959,-0.36983702485909214,-1.0175446731526496,-23.62748821793173,-0.006264489225306466,0.05984335591307103,-0.052421862350714436,-0.6771925244465846,0.0031144020263281598,0.26586151458720275,-1.8578898124587763e-05,3.1414109829509136,-0.00011340019270522623
0.4174666404724121,-0.4340198844207569,-0.6127816518763087,-23.248890293080663,-0.003500504914839501,0.074893227825234,-0.048383854433275225,-0.6771924854083812,0.003110720600667702,0.26589954615857025,-4.8777235367086454e-05,3.1415417500262146,1.4884487140736919e-05
0.42746782302856445,0.4691575906802919,0.09618763251599104,-23.062290515215082,0.013104551196633731,0.04446783765797009,-0.05225053140582098,-0.6771969678238562,0.0030996817161337733,0.2658821403266306,1.737378127264885e-05,3.1415627129251216,-3.8978268333717515e-05
0.4374959468841553,0.35589494883598866,0.0342794895198582,-23.368763757447336,0.022750397724007783,0.027459205679076795,-0.04706000556930025,-0.6771851338303422,0.0031355420683502177,0.2658464023491999,3.598773849108796e-05,3.1414926585442378,1.7741901732062814e-05
0.44750118255615234,-0.03889129666876465,-0.17878226437610673,-23.636239709992825,0.009052852332204984,0.03966627901250442,-0.046959424137894286,-0.6771940354980981,0.0031258685623452684,0.2658265962368077,-2.252548486529416e-05,3.141539718927862,-2.017364849295314e-05
0.45748019218444824,0.23847158967751567,-0.545353766060676,-23.972921787150344,0.0014465364669205357,0.053462763838393365,-0.0467741644844048,-0.6771935577067942,0.0031083870180699195,0.2657984647473867,-2.286765042132306e-05,3.141527902782159,-0.00012435346949124875
0.46744728088378906,-0.32143500639712025,-1.129443262983426,-24.02632958891042,0.00466161583532226,0.04426207027233391,-0.04376882925901028,-0.6771927768020729,0.003118654394372363,0.2657631554194665,-6.065718566364106e-05,3.1414854331760433,-1.9013224130017184e-05
0.47740769386291504,-0.23467315728462168,-0.7606379142400044,-23.903339837203113,0.003557856557867954,0.04706590386096672,-0.04502695816727239,-0.6772042130115251,0.0030758783493174215,0.2657056844376423,-0.00014619846001736225,3.1414786703697732,-7.439503819203442e-05
